CustomerNumber,Gender,Age,ZipCode,TotalFlights,first_name,last_name
8327,0,42,24607,6,KALLIE,BEHLING
8328,0,42,77020,0,JULIETTA,BEGIN
8329,0,42,43270,0,JESUSITA,BARAHONA
8330,0,49,27890,19,JESTINE,YUN
8331,0,46,85256,2,JESSIA,YOCKEY
8332,1,43,78759,8,CLETUS,WINKLE
8333,0,47,25706,0,JEFFIE,WINDOM
8334,1,43,95225,6,LYNDON,WIMER
8335,0,45,95852,0,ISADORA,WILFORD
8336,0,42,53809,15,GEORGIANNE,WASH
8337,0,42,18465,0,FIDELIA,VILLATORO
8338,1,50,35602,10,GERALDO,TREXLER
8339,0,41,17579,8,EURA,TERAN
8340,1,38,40385,1,COLUMBUS,TALIAFERRO
8341,1,40,60144,5,CHET,SYDNOR
8342,1,41,56393,0,BERTRAM,SWINSON
8343,0,50,12866,0,ELIZABET,SNELLING
8344,1,43,43270,7,HUEY,SMTIH
8345,0,40,42402,6,DODIE,SIU
8346,0,35,85086,8,DION,SIMONTON
8347,1,50,65261,3,DONTE,SIMONEAUX
8348,0,34,62293,0,DENISSE,SIMONEAU
8349,1,49,44864,5,OMER,SHERRER
8350,1,48,73731,5,ISAIAS,SEAVEY
8351,0,39,85269,0,DAYSI,SCHEEL
8352,1,42,2053,7,FERMIN,RUSHTON
8353,0,42,68824,9,CURTIS,RUPE
8354,1,43,11791,0,ADALBERTO,RUANO
8355,0,40,46017,0,CONCHA,RODNEY
8356,0,40,50847,11,COLBY,RIPPY
8357,1,42,95379,9,BO,REINER
8358,1,34,18621,21,BARRETT,REIFF
8359,0,40,13042,4,CHRISTIA,RABINOWITZ
8360,1,46,54840,0,TEODORO,QUACH
8361,0,44,85269,13,CHARLENA,PENLEY
8362,0,46,48175,0,CARYLON,ODLE
8363,1,39,71943,3,GARFIELD,NOCK
8364,0,42,14710,0,ASLEY,MINNICH
8365,0,49,23161,0,ASHLEA,MCKOWN
8366,0,45,27873,0,AMIRA,MCCARVER
8367,1,33,58260,12,ABRAM,MCANDREW
8368,0,46,45235,4,AGUEDA,LONGLEY
8369,1,41,78759,0,KING,LAUX
8370,0,40,95959,7,YUETTE,LAMOTHE
8371,0,37,715,0,VINITA,LAFRENIERE
8372,1,39,41714,0,CHONG,KROPP
8373,0,44,14449,12,TYNISHA,KRICK
8374,0,43,62426,2,TREENA,KATES
8375,0,48,73747,0,TOCCARA,JEPSON
8376,1,32,85937,11,MIQUEL,HUIE
8377,1,33,99733,2,LACY,HOWSE
8378,0,47,39475,0,TEGAN,HOWIE
8379,0,36,23071,13,SOILA,HENRIQUES
8380,1,42,50302,9,DOMENIC,HAYDON
8381,1,51,77448,2,DARRON,HAUGHT
8382,1,40,79743,5,BUSTER,HATTER
8383,0,53,24202,0,SHANTAE,HARTZOG
8384,0,47,20918,0,SHANDI,HARKEY
8385,0,42,75838,0,SEPTEMBER,GRIMALDO
8386,1,39,28391,6,JC,GOSHORN
8387,1,45,62293,10,HOYT,GORMLEY
8388,1,41,36462,7,HAYWOOD,GLUCK
8389,1,41,33425,0,EZEKIEL,GILROY
8390,1,46,12866,0,CHAS,GILLENWATER
8391,1,45,63163,13,FLORENTINO,GIFFIN
8392,1,51,14452,7,ELROY,FOLKS
8393,0,42,17256,7,REGINE,FLUKER
8394,0,43,45322,0,OTELIA,FEDER
8395,0,50,79540,3,OSCAR,EYRE
8396,1,45,17220,0,KELLEY,ESHELMAN
8397,1,38,75470,6,EDISON,EAKINS
8398,1,38,33425,1,DESHAWN,DRYER
8399,0,39,70500,0,NAIDA,DISNEY
8400,1,36,52203,4,SHAYNE,DETWILER
8401,0,38,78759,14,MYESHA,DELROSARIO
8402,0,41,18465,5,MITSUE,DAVISSON
8403,0,35,85256,15,MINTA,CELESTINE
8404,1,54,94570,13,CLAUD,CATALAN
8405,0,41,60610,0,MARGY,CANNING
8406,0,38,17349,2,MAHALIA,CALTON
8407,1,45,41263,0,RAYMON,BUSTER
8408,1,47,48602,4,RAYFORD,BRAMMER
8409,0,42,36804,0,LOURA,BOTELHO
8410,0,37,29474,0,LOREAN,BLAKNEY
8411,1,51,72821,2,TITUS,BARTELL
8412,1,51,27979,5,HYMAN,AVERETT
8413,0,43,84312,0,LEONIDA,ASKINS
8414,0,38,36134,0,LENITA,AKER
8415,1,45,15206,4,ERASMO,ZAK
8416,1,34,84328,0,STANTON,WORCESTER
8417,1,50,38376,6,LONNY,WITMER
8418,1,48,58260,0,LEN,WISER
8419,0,46,93637,3,KIMBRA,WINKELMAN
8420,0,38,58356,0,KATHERINA,WIDMER
8421,1,49,52533,12,LINO,WHITTIER
8422,0,43,8105,0,KANESHA,WESTERN
8423,1,42,15227,8,HERB,WEITZEL
8424,0,46,92307,0,JONG,WARDELL
8425,0,40,30747,5,JENEVA,WAGERS
8426,1,44,46320,0,RHETT,ULLMAN
8427,1,43,48465,0,PALMER,TUPPER
8428,1,41,41562,9,JUDE,TINGLEY
8429,0,32,22402,11,GHISLAINE,TILGHMAN
8430,1,39,71149,13,CORDELL,TALTON
8431,1,48,27982,2,OSWALDO,SIMARD
8432,0,41,50228,3,FERMINA,SEDA
8433,0,59,40923,0,ETTIE,SCHELLER
8434,0,52,28391,23,ETSUKO,SALA
8435,0,43,91390,8,ELLIS,RUNDELL
8436,0,45,61516,1,ELLAN,ROST
8437,1,57,71859,4,BRITT,ROA
8438,1,42,35602,4,BENEDICT,RIBEIRO
8439,1,42,50228,14,MOSE,RABIDEAU
8440,0,43,74756,10,DOREATHA,PRIMM
8441,1,44,48050,6,LEIGH,PORCH
8442,0,41,45433,0,DENNY,POLITE
8443,0,41,74756,0,DEETTA,PINON
8444,0,50,62923,3,DAINE,PEART
8445,0,44,29070,21,CYRSTAL,OSTROM
8446,1,41,16201,0,FAUSTO,OBER
8447,0,45,68739,8,CAYLA,NYSTROM
8448,1,45,62426,0,ARLEN,NUSSBAUM
8449,1,41,13042,7,ZACK,NURSE
8450,1,41,46361,1,WARNER,NAUGHTON
8451,0,44,14471,7,BULA,MURR
8452,0,44,68824,5,BUENA,MOORHEAD
8453,1,51,78614,5,MANUAL,MONTI
8454,1,39,79540,3,JAE,MONTEIRO
8455,0,41,61755,3,AVRIL,MELSON
8456,1,45,65039,6,GASTON,MEISSNER
8457,0,46,46797,8,ALAINE,MCLIN
8458,1,34,49793,0,DEANGELO,MCGRUDER
8459,1,45,95677,5,MICHALE,MAROTTA
8460,0,39,54214,0,WANETTA,MAKOWSKI
8461,0,47,85392,0,VIRGIL,MAJEWSKI
8462,1,40,66537,8,MALIK,MADEWELL
8463,0,42,79007,0,VERONIKA,LUNT
8464,0,44,10072,22,VERNON,LUKENS
8465,1,45,8829,0,NICKY,LEININGER
8466,1,43,78948,5,ELDRIDGE,LEBEL
8467,0,42,13042,1,TONITA,LAKIN
8468,0,39,72513,0,TISA,LAGUNA
8469,1,40,96027,0,ANTIONE,KEPLER
8470,0,37,84328,6,TAYNA,JAQUES
8471,0,51,36804,8,TAUNYA,HUNNICUTT
8472,1,44,16745,12,KOREY,HUNGERFORD
8473,1,36,10286,10,JOSPEH,HOOPES
8474,0,46,35032,0,SUNNI,HERTZ
8475,0,36,99733,18,SUANNE,HEINS
8476,1,39,60148,14,VON,HAMMERS
8477,1,43,45433,0,HOSEA,HALLIBURTON
8478,0,39,32909,10,SEEMA,GROSSO
8479,0,42,2061,0,RUSSELL,GRAVITT
8480,0,46,39521,8,ROSENDA,GLASPER
8481,0,35,50586,0,ROBENA,GIDEON
8482,1,51,11740,8,REY,GALLMAN
8483,0,47,85940,0,PEI,GALLAWAY
8484,0,40,84059,8,PAMILA,FUNKE
8485,1,53,75372,9,LUCIUS,FULBRIGHT
8486,1,38,35549,0,LESLEY,FALGOUT
8487,1,49,88119,4,KRISTOFER,EAKIN
8488,1,42,20850,0,BOYCE,DOSTIE
8489,1,53,82006,3,BENTON,DORADO
8490,0,45,50586,7,MERISSA,DEWBERRY
8491,1,43,95721,14,KASEY,DEROSE
8492,1,43,27823,7,JEWELL,CUTSHALL
8493,0,43,47516,9,MARYETTA,CRAMPTON
8494,0,43,47516,0,MARSHALL,COSTANZO
8495,1,42,85256,13,ARNOLDO,COLLETTI
8496,0,41,40923,0,MALENA,CLONINGER
8497,0,40,37367,0,MAKEDA,CLAYTOR
8498,1,43,29932,0,KRAIG,CHIANG
8499,1,45,20755,20,JERRELL,CANTERBURY
8500,1,47,18098,1,JEROMY,CAMPAGNA
8501,1,44,17256,26,HOBERT,BURD
8502,0,43,23071,6,LORILEE,BROKAW
8503,1,41,24415,0,ARLIE,BROADDUS
8504,0,44,50482,11,LAURENA,BRETZ
8505,0,44,97374,5,LASHAY,BRAINARD
8506,1,42,54840,6,PATRICIA,BINFORD
8507,0,48,60148,9,LAREE,BILBREY
8508,1,47,15227,6,KENETH,ALPERT
8509,0,40,76547,8,KRISTLE,AITKEN
8510,1,40,9310,0,GRAIG,AHLERS
8511,0,41,67485,0,KEVA,ZAJAC
8512,1,44,27823,0,EDMUNDO,YALE
8513,1,39,91946,1,SID,WOOLFOLK
8514,0,42,55191,13,JOIE,WITTEN
8515,1,46,35618,4,LEIF,WINDLE
8516,1,42,89028,4,LAUREN,WAYLAND
8517,0,44,35032,13,JAMA,TRAMEL
8518,0,41,25625,0,HEIDY,TITTLE
8519,0,39,94570,4,GILBERTE,TALAVERA
8520,0,45,85256,15,GEMA,SUTER
8521,0,35,90084,0,FAVIOLA,STRALEY
8522,1,55,49793,5,SHON,STETSON
8523,0,39,61727,6,ENDA,SPECHT
8524,1,40,31415,0,LYNWOOD,SOMMERVILLE
8525,1,42,40385,3,LINDSAY,SOLOMAN
8526,0,40,68718,1,DIVINA,SO
8527,1,40,33991,10,JERE,SKEENS
8528,1,45,70500,5,HAI,SIGMAN
8529,1,43,71943,10,ELDEN,SIBERT
8530,1,41,53237,9,DORSEY,SHAVERS
8531,1,36,15770,0,DARELL,SCHUCK
8532,0,39,50228,1,CHASIDY,SCHMIT
8533,1,44,38658,7,ALONSO,SARTAIN
8534,1,44,81523,0,JAMES,SABOL
8535,0,37,4347,5,CASSEY,ROSENBLATT
8536,1,42,27942,7,ROBERT,ROLLO
8537,1,32,74540,13,MICHAEL,RASHID
8538,1,45,79540,2,WILLIAM,RABB
8539,0,41,79227,0,CALISTA,PROVINCE
8540,0,48,70818,0,BRYANNA,POLSTON
8541,0,46,77515,20,BRITTENY,NYBERG
8542,1,49,11026,0,JOSEPH,NORTHROP
8543,1,42,65261,3,THOMAS,NAVARRA
8544,0,43,76244,7,AUDRIE,MULDOON
8545,0,39,44859,0,AUDRIA,MULDER
8546,1,48,91343,3,PAUL,MIKESELL
8547,1,44,95343,0,MARK,MCDOUGALD
8548,1,43,97374,9,DONALD,MCBURNEY
8549,1,49,29118,0,GEORGE,MAURICIO
8550,1,35,37412,11,KENNETH,MARISCAL
8551,1,48,96027,4,STEVEN,LUI
8552,0,40,19885,8,PATRICIA,LOZIER
8553,0,44,63119,16,LINDA,LINGERFELT
8554,1,35,41263,0,RONALD,LEGERE
8555,0,44,98527,3,ELIZABETH,LATOUR
8556,1,40,22402,18,KEVIN,LAGUNAS
8557,0,38,81335,0,MARIA,LACOUR
8558,0,50,25607,0,SUSAN,KURTH
8559,1,37,77515,0,GARY,KU
8560,1,41,68739,2,TIMOTHY,KILLEN
8561,1,46,67035,0,JOSE,KIELY
8562,1,46,45433,5,LARRY,KAYSER
8563,1,37,2053,10,JEFFREY,KAHLE
8564,1,42,54313,0,FRANK,JULIUS
8565,1,52,95035,0,SCOTT,ISLEY
8566,1,41,21401,1,ERIC,HUERTAS
8567,0,52,4347,6,DONNA,HOWER
8568,0,45,33767,0,CAROL,HINZ
8569,1,46,56387,0,RAYMOND,HAUGH
8570,1,33,85063,1,GREGORY,GUMM
8571,0,41,56623,0,MICHELLE,GIVEN
8572,0,50,99353,7,LAURA,GALICIA
8573,1,41,93304,1,DENNIS,FORTUNATO
8574,0,40,1472,0,KIMBERLY,FLAKE
8575,1,41,50595,14,PATRICK,DUNLEAVY
8576,1,46,1259,9,PETER,DUGGINS
8577,1,39,85256,0,HAROLD,DOBY
8578,1,41,85392,8,DOUGLAS,DIGIOVANNI
8579,0,39,1059,3,ANGELA,DEVANEY
8580,1,38,5453,3,CARL,DELTORO
8581,1,51,47516,0,ARTHUR,CRIBB
8582,0,37,25625,15,AMY,CRANK
8583,1,47,15003,0,ROGER,CORPUZ
8584,0,44,51056,11,REBECCA,CORONEL
8585,1,49,84059,6,JUAN,COMFORT
8586,1,47,75838,1,JACK,COEN
8587,0,43,60453,13,PAMELA,CHARBONNEAU
8588,0,48,2748,11,MARTHA,CAINE
8589,1,41,74840,11,JUSTIN,BURCHETTE
8590,0,43,32635,9,AMANDA,BLAKEY
8591,1,40,58656,10,GERALD,BLAKEMORE
8592,0,41,45119,12,CAROLYN,BERGQUIST
8593,1,46,29118,3,SAMUEL,BEENE
8594,1,37,17579,3,WILLIE,BEAUDETTE
8595,1,50,80432,0,RALPH,BAYLES
8596,0,45,27409,13,CATHERINE,BALLANCE
8597,0,51,54214,0,FRANCES,BAKKER
8598,1,44,73747,0,ROY,BAILES
8599,1,41,37412,12,BENJAMIN,ASBERRY
8600,1,49,23405,0,BRUCE,ARWOOD
8601,1,49,74756,7,BRANDON,ZUCKER
8602,0,39,24048,0,JULIE,WILLMAN
8603,1,44,98527,1,HARRY,WHITESELL
8604,1,45,61299,4,FRED,WALD
8605,1,43,68440,13,WAYNE,WALCOTT
8606,1,38,27409,3,BILLY,VANCLEAVE
8607,0,38,97469,0,EVELYN,TRUMP
8608,1,55,40175,8,LOUIS,TRAIL
8609,1,49,56425,13,JEREMY,STRASSER
8610,1,51,44614,0,AARON,SIMAS
8611,1,36,96028,1,RANDY,SHORTS
8612,1,32,40923,0,HOWARD,SHICK
8613,1,50,77362,0,EUGENE,SCHLEICHER
8614,0,39,56382,12,JUDITH,SCHAAL
8615,0,48,26448,0,ROSE,SALEH
8616,0,47,71151,0,JANICE,ROTZ
8617,1,47,28574,0,VICTOR,RESNICK
8618,0,43,17256,4,NICOLE,RAPHAEL
8619,1,48,32635,7,ERNEST,RAINER
8620,1,45,85269,7,PHILLIP,PARTEE
8621,0,41,2748,12,KATHY,OLLIS
8622,0,41,78759,28,THERESA,OLLER
8623,1,38,70176,16,CRAIG,ODAY
8624,0,43,32541,3,DENISE,NOLES
8625,0,46,45433,2,TAMMY,MUNDAY
8626,1,49,66404,0,CLARENCE,MOUNTAIN
8627,1,42,65039,5,SEAN,MONG
8628,1,41,1259,9,PHILIP,MILLICAN
8629,0,40,43755,1,RACHEL,MERWIN
8630,0,42,9310,6,MARILYN,MAZZOLA
8631,0,40,77072,6,ANDREA,MANSELL
8632,1,43,78948,10,JIMMY,MAGALLANES
8633,1,42,97374,0,ANTONIO,LLANES
8634,0,52,15062,1,SARA,LEWELLEN
8635,0,42,50482,0,ANNE,LEPORE
8636,0,51,48410,6,JACQUELINE,KISNER
8637,0,41,45235,3,WANDA,KEESEE
8638,1,43,88419,18,MIKE,JIM
8639,0,42,24415,15,JULIA,JEANLOUIS
8640,0,43,83851,12,RUBY,INGHAM
8641,1,38,62326,9,NATHAN,HORNBECK
8642,1,41,20409,8,DALE,HERMES
8643,0,45,43420,4,PHYLLIS,HAWN
8644,0,45,48050,8,NORMA,HARTZ
8645,1,45,24090,16,CURTIS,HARBER
8646,0,41,24090,10,DIANA,HAFFNER
8647,0,38,37412,3,ANNIE,GUTSHALL
8648,1,46,96028,4,MARVIN,GUTH
8649,1,32,92055,1,VINCENT,GRAYS
8650,0,50,90290,0,ROBIN,GRAMS
8651,0,44,56342,0,PEGGY,GOWAN
8652,1,48,39573,10,TRAVIS,FINLAY
8653,0,43,24012,0,GLADYS,FINKELSTEIN
8654,1,39,19492,12,CHAD,EYLER
8655,1,49,17220,7,JACOB,ENLOE
8656,0,46,20755,1,CONNIE,DUNGAN
8657,1,44,39521,8,MELVIN,DIEZ
8658,0,41,89028,0,TRACY,DEARMAN
8659,0,50,93584,5,EDNA,DANN
8660,1,51,35602,2,FRANCIS,CULL
8661,0,41,47138,1,CARMEN,CROSSON
8662,0,40,97738,20,ROSA,CREEK
8663,1,41,52621,0,HERBERT,CHRONISTER
8664,0,37,92280,0,GRACE,CASSITY
8665,1,42,43332,0,RAY,CAMPION
8666,1,44,62426,4,JOEL,CALLIHAN
8667,0,35,60597,0,EDITH,BUTZ
8668,1,40,37183,11,DON,BREAZEALE
8669,0,48,41714,17,SHERRY,BLUMENTHAL
8670,1,44,79330,6,RICKY,BILLY
8671,1,33,70818,5,TROY,BERKEY
8672,0,45,79227,2,THELMA,BATTY
8673,0,48,73747,0,SHANNON,BATTON
8674,1,49,83539,0,ALEXANDER,BARGE
8675,0,48,16201,7,ETHEL,ARVIZU
8676,0,41,93304,7,ELLEN,ALEXIS
8677,0,41,85940,19,ELAINE,ALDERETE
8678,1,42,60453,0,FRANCISCO,ALDANA
8679,1,48,73154,9,MARCUS,ALBAUGH
8680,1,39,97231,10,MICHEAL,ABERNETHY
8681,0,40,33991,7,MONICA,WORK
8682,1,46,72540,0,CLIFFORD,WOLTER
8683,1,42,45433,10,MIGUEL,WILLE
8684,1,36,2061,9,OSCAR,TWEED
8685,0,45,35602,4,JUANITA,TOLLEFSON
8686,0,49,59115,0,ANITA,THOMASSON
8687,0,40,46266,9,RHONDA,TETER
8688,0,43,60148,5,HAZEL,TESTERMAN
8689,1,42,90051,0,ALEX,SPROUL
8690,1,44,12022,0,JON,SPATES
8691,0,48,21872,0,DEBBIE,SOUTHWICK
8692,1,45,10072,2,BILL,SOUKUP
8693,1,41,60144,6,LLOYD,SKELLY
8694,0,40,23071,9,CLARA,SENTER
8695,1,46,71859,9,LEON,SEALEY
8696,1,37,75470,0,DEREK,SAWICKI
8697,0,39,24137,13,JOANNE,SARGEANT
8698,1,45,8105,3,DARRELL,ROSSITER
8699,1,46,12474,1,JEROME,ROSEMOND
8700,1,40,96028,0,FLOYD,REPP
8701,0,43,12416,6,MEGAN,POUND
8702,1,50,66537,0,ALVIN,PINK
8703,0,37,2215,0,SUZANNE,PIFER
8704,1,44,48121,14,WESLEY,ORMSBY
8705,0,38,72513,7,GAIL,NICKELSON
8706,1,49,47654,6,DEAN,NAUMANN
8707,0,38,77448,4,DARLENE,MORABITO
8708,1,42,40847,1,JORGE,MONZON
8709,0,43,91390,3,JILL,MILLSAPS
8710,1,40,78759,1,PEDRO,MILLEN
8711,1,42,16745,8,DERRICK,MCELRATH
8712,0,43,78056,5,LAUREN,MARCOUX
8713,0,46,70654,6,CATHY,MANTOOTH
8714,0,35,68865,0,JOANN,MADSON
8715,1,42,23231,1,COREY,MACNEIL
8716,0,42,1472,7,LYNN,MACKINNON
8717,1,42,56425,0,MAURICE,LOUQUE
8718,1,51,33918,9,VERNON,LEISTER
8719,1,41,9310,1,ROBERTO,LAMPLEY
8720,0,48,16201,6,BEATRICE,KUSHNER
8721,1,46,74878,9,GLEN,KROUSE
8722,1,41,92280,6,HECTOR,KIRWAN
8723,1,46,84047,18,SHANE,JUNE
8724,0,44,38376,7,YVONNE,JESSEE
8725,1,45,99353,2,SAM,JANSON
8726,0,41,51056,0,JUNE,JAHN
8727,0,49,1259,0,SAMANTHA,JACQUEZ
8728,1,41,95677,12,BRENT,ISLAS
8729,0,42,95250,3,DANA,HUTT
8730,0,49,84059,0,STACY,HOLLADAY
8731,1,43,32541,5,TYLER,HILLYER
8732,0,43,33646,0,RENEE,HEPBURN
8733,0,46,12526,8,IDA,HENSEL
8734,1,52,71149,0,MARC,HARROLD
8735,1,41,70403,11,REGINALD,GUADALUPE
8736,0,44,66526,0,HOLLY,GINGRICH
8737,0,45,71859,0,BRITTANY,GEIS
8738,1,42,80432,7,ANGEL,GALES
8739,1,41,32635,9,NATHANIEL,FULTS
8740,1,48,10072,18,RAFAEL,FINNELL
8741,1,42,94066,10,LESLIE,FERRI
8742,0,50,46266,0,LAURIE,FEATHERSTON
8743,1,37,77515,0,MILTON,EPLEY
8744,0,45,24432,18,KRISTEN,EBERSOLE
8745,0,46,47654,7,VANESSA,EAMES
8746,0,46,90264,0,ALMA,DUNIGAN
8747,0,39,50847,10,SUE,DRYE
8748,1,37,92280,5,DUANE,DISMUKE
8749,0,40,72959,0,BETH,DEVAUGHN
8750,0,49,87015,2,JEANNE,DELORENZO
8751,0,50,53809,9,VICKI,DAMIANO
8752,0,41,65332,2,CARLA,CONFER
8753,1,53,62923,6,GABRIEL,COLLUM
8754,0,43,14453,3,ROSEMARY,CLOWER
8755,0,47,99151,1,EILEEN,CLOW
8756,0,43,29070,16,TERRI,CLAUSSEN
8757,0,42,54313,15,GERTRUDE,CLACK
8758,0,48,33646,5,LUCY,CAYLOR
8759,1,50,23405,7,JARED,CAWTHON
8760,1,49,25706,0,ADRIAN,CASIAS
8761,0,44,14452,14,STACEY,CARRENO
8762,1,45,88348,0,CORY,CARLO
8763,0,45,56342,0,GINA,BLUHM
8764,1,53,12022,0,ERIK,BINGAMAN
8765,0,40,15357,9,JESSIE,BEWLEY
8766,0,43,37183,0,NATALIE,BELEW
8767,0,39,4282,0,AGNES,BECKNER
8768,0,43,74878,0,VERA,BEAMER
8769,0,41,50482,3,WILLIE,BAREFOOT
8770,0,47,41561,7,CHARLENE,AULD
8771,0,39,37412,0,BESSIE,AMEY
8772,0,52,72513,7,DELORES,WOLFENBARGER
8773,0,47,94570,2,MELINDA,WILKEY
8774,1,36,92280,0,MATHEW,WICKLUND
8775,1,40,29369,13,TYRONE,WALTMAN
8776,1,41,79540,5,DARREN,VILLALBA
8777,1,36,91944,0,LONNIE,VALERO
8778,0,50,17358,3,ALLISON,VALDOVINOS
8779,1,40,18621,3,CODY,UNG
8780,0,41,44859,5,JOY,ULLRICH
8781,1,38,31415,4,KELLY,TYUS
8782,1,44,30643,3,KURT,TWYMAN
8783,0,42,15088,0,LILLIE,TROST
8784,1,44,60932,11,NELSON,TARDIF
8785,1,46,43332,12,GUY,TANGUAY
8786,0,41,48079,6,MARCIA,STRIPLING
8787,1,42,61725,10,HUGH,STEINBACH
8788,1,39,45235,0,MAX,SHUMPERT
8789,1,32,74878,0,DWAYNE,SASAKI
8790,1,43,33646,2,DWIGHT,SAPPINGTON
8791,0,36,20918,22,HEIDI,SANDUSKY
8792,1,48,12416,3,FELIX,REINHOLD
8793,1,44,96027,4,JIMMIE,REINERT
8794,1,45,72959,0,EVERETT,QUIJANO
8795,1,42,95852,2,JORDAN,PYE
8796,1,37,22815,10,IAN,POOR
8797,1,48,88119,14,WALLACE,PLACENCIA
8798,1,45,94570,0,KEN,PINKARD
8799,1,38,96028,3,BOB,PHINNEY
8800,1,49,65534,3,JAIME,PERROTTA
8801,0,40,65534,15,VICKIE,PERNELL
8802,0,48,88419,5,MATTIE,PARRETT
8803,1,47,67570,14,ALBERTO,OXENDINE
8804,1,43,14471,0,DAVE,OWENSBY
8805,1,49,83851,4,IVAN,ORMAN
8806,0,47,58008,11,MABEL,NUNO
8807,1,35,54313,0,SIDNEY,MORI
8808,0,48,85269,5,MYRTLE,MCROBERTS
8809,1,54,17220,14,JULIAN,MCNEESE
8810,1,48,47516,6,ISAAC,MCKAMEY
8811,1,44,24202,0,MORRIS,MCCULLUM
8812,0,44,14452,2,PATSY,MARKEL
8813,0,40,58656,0,HILDA,MARDIS
8814,0,41,15229,0,GWENDOLYN,MAINES
8815,1,43,72930,6,ROSS,LUECK
8816,1,41,97738,7,VIRGIL,LUBIN
8817,1,44,1259,0,ANDY,LEFLER
8818,1,53,84190,2,MARSHALL,LEFFLER
8819,1,39,3849,7,SALVADOR,LAVERY
8820,0,49,80602,0,LEAH,LARIOS
8821,0,43,41173,9,PENNY,LABARBERA
8822,0,43,18098,3,KAY,KERSHNER
8823,0,43,12866,0,PRISCILLA,JOSEY
8824,1,52,99733,0,TRACY,JEANBAPTISTE
8825,1,42,32190,1,SETH,IZAGUIRRE
8826,0,49,97469,0,BRANDY,HERMOSILLO
8827,1,49,33069,0,TERRANCE,HAVILAND
8828,1,38,50482,0,RENE,HARTSHORN
8829,1,45,50482,0,EDUARDO,HAMLET
8830,0,45,53809,1,TRACEY,HAFNER
8831,0,45,46303,0,LEONA,GINTER
8832,0,40,37367,6,JENNY,GETTY
8833,1,45,36462,10,WADE,FRANCK
8834,1,43,40847,8,AUSTIN,FISKE
8835,0,38,14452,4,MIRIAM,EMMETT
8836,0,40,1472,9,VELMA,DUFRENE
8837,1,40,84047,7,ARTURO,DOODY
8838,0,46,19366,13,BOBBIE,DAVIE
8839,1,52,40923,0,JACKIE,DANGERFIELD
8840,0,43,92055,9,KRISTINA,DAHLBERG
8841,0,37,72183,3,TONI,CUTHBERTSON
8842,1,40,33425,0,LUTHER,CRONE
8843,0,43,36462,13,MAE,COFFELT
8844,1,41,4487,12,JEREMIAH,CLAUS
8845,0,45,43420,0,DAISY,CHIDESTER
8846,0,42,85940,2,RAMONA,CHESSON
8847,1,38,78203,4,DANA,CAULEY
8848,0,50,48121,0,ERIKA,CAUDELL
8849,1,47,82006,0,OTIS,CANTARA
8850,1,43,17220,4,SHANNON,CAMPO
8851,1,44,18302,4,TREVOR,CAINES
8852,0,44,23161,0,LINDSAY,BULLIS
8853,1,45,93665,12,LUKE,BUCCI
8854,1,38,79063,0,HOMER,BROCHU
8855,0,50,30747,1,BELINDA,BOSCO
8856,0,49,32190,15,MARGARITA,BOGARD
8857,0,36,25843,10,SHERYL,BICKERSTAFF
8858,0,35,51554,20,CORA,BENNING
8859,0,49,13042,16,FAYE,ARZOLA
8860,1,42,27703,0,SHAUN,ANTONELLI
8861,0,43,48050,2,NATASHA,ADKINSON
8862,0,44,88348,11,SABRINA,ZELLERS
8863,0,46,96841,11,ISABEL,WULF
8864,1,58,71410,6,ALFONSO,WORSLEY
8865,1,44,2061,8,ORLANDO,WOOLRIDGE
8866,0,42,91390,0,HARRIET,WHITTON
8867,1,42,91343,7,CARLTON,WESTERFIELD
8868,0,43,30302,0,CECILIA,WALCZAK
8869,1,40,71953,13,CAMERON,VASSAR
8870,1,44,22402,5,NEAL,TRUETT
8871,0,43,70500,8,BLANCHE,TRUEBLOOD
8872,1,41,32190,9,LORENZO,TRAWICK
8873,1,40,5678,0,OMAR,TOWNSLEY
8874,1,44,15003,0,WILBUR,TOPPING
8875,0,41,77284,7,IRIS,TOBAR
8876,0,34,23071,6,EUNICE,TELFORD
8877,0,41,78759,0,ANGIE,SUNG
8878,1,43,66526,0,RODERICK,STEVERSON
8879,1,38,20409,0,KERRY,STAGG
8880,1,48,67570,5,ABRAHAM,SITTON
8881,1,47,27703,0,WILLIS,SILL
8882,0,47,88419,10,ALBERTA,SHERRELL
8883,0,44,1842,8,GENEVIEVE,SERGENT
8884,1,47,33991,4,IRA,SCHOENFELD
8885,0,42,59739,15,JODI,SARABIA
8886,1,38,33991,3,CESAR,RUTKOWSKI
8887,0,48,56342,18,MAGGIE,RUBENSTEIN
8888,0,49,27890,17,KAYLA,RIGDON
8889,0,37,48622,6,SONYA,PRENTISS
8890,0,42,40385,7,JAN,POMERLEAU
8891,1,44,59115,0,KELVIN,PLUMLEE
8892,0,51,8550,4,KRISTINE,PHOENIX
8893,0,48,70176,7,CANDACE,PHILBRICK
8894,1,47,78203,0,ALTON,PEER
8895,1,40,70818,10,ARCHIE,PATTY
8896,1,43,89028,6,MARCO,PATNODE
8897,1,43,74878,0,WM,OLOUGHLIN
8898,0,41,12474,3,YVETTE,OBREGON
8899,0,40,21872,4,MELODY,NUSS
8900,0,52,30302,0,LUZ,NAPOLEON
8901,1,42,94602,0,GEOFFREY,MORELL
8902,0,47,61755,8,OLIVIA,MOOSE
8903,0,45,17220,9,FLORA,MIKELL
